Date,ZoneID,AvgTemperature,Humidity,SpecialEvent,EnergyConsumption
2025-10-06,Z5,31,68,1,2744
2025-10-07,Z1,31,87,0,1825
2025-10-07,Z2,31,87,0,1989
2025-10-07,Z3,31,87,0,2203
2025-10-07,Z4,31,87,0,2453
2025-10-07,Z5,31,87,0,2606
2025-10-08,Z1,34,81,0,1897
2025-10-08,Z2,34,81,0,2161
2025-10-08,Z3,34,81,0,2275
2025-10-08,Z4,34,81,0,2496
2025-10-08,Z5,34,81,0,2588
2025-10-09,Z1,20,78,1,1907
2025-10-09,Z2,20,78,1,2134
2025-10-09,Z3,20,78,1,2171
2025-10-09,Z4,20,78,1,2504
2025-10-09,Z5,20,78,1,2697
2025-10-10,Z1,27,41,0,1712
2025-10-10,Z2,27,41,0,1966
2025-10-10,Z3,27,41,0,2131
2025-10-10,Z4,27,41,0,2336
2025-10-10,Z5,27,41,0,2484
2025-10-11,Z1,25,75,0,1785
2025-10-11,Z2,25,75,0,1930
2025-10-11,Z3,25,75,0,2205
2025-10-11,Z4,25,75,0,2306
2025-10-11,Z5,25,75,0,2603
2025-10-12,Z1,30,50,0,1811
2025-10-12,Z2,30,50,0,1964
2025-10-12,Z3,30,50,0,2141
2025-10-12,Z4,30,50,0,2286
2025-10-12,Z5,30,50,0,2614
2025-10-13,Z1,33,73,0,1876
2025-10-13,Z2,33,73,0,2005
2025-10-13,Z3,33,73,0,2236
2025-10-13,Z4,33,73,0,2438
2025-10-13,Z5,33,73,0,2674
2025-10-14,Z1,26,70,0,1742
2025-10-14,Z2,26,70,0,1994
2025-10-14,Z3,26,70,0,2120
2025-10-14,Z4,26,70,0,2338
2025-10-14,Z5,26,70,0,2602
2025-10-15,Z1,34,70,1,2129
2025-10-15,Z2,34,70,1,2266
2025-10-15,Z3,34,70,1,2370
2025-10-15,Z4,34,70,1,2561
2025-10-15,Z5,34,70,1,2797
2025-10-16,Z1,36,43,0,1765
2025-10-16,Z2,36,43,0,1950
2025-10-16,Z3,36,43,0,2257
2025-10-16,Z4,36,43,0,2497
2025-10-16,Z5,36,43,0,2684
2025-10-17,Z1,21,48,0,1526
2025-10-17,Z2,21,48,0,1904
2025-10-17,Z3,21,48,0,1975
2025-10-17,Z4,21,48,0,2263
2025-10-17,Z5,21,48,0,2440
2025-10-18,Z1,25,46,0,1655
2025-10-18,Z2,25,46,0,1921
2025-10-18,Z3,25,46,0,2095
2025-10-18,Z4,25,46,0,2321
2025-10-18,Z5,25,46,0,2547
2025-10-19,Z1,29,56,0,1666
2025-10-19,Z2,29,56,0,1984
2025-10-19,Z3,29,56,0,2110
2025-10-19,Z4,29,56,0,2361
2025-10-19,Z5,29,56,0,2468
2025-10-20,Z1,26,57,0,1669
2025-10-20,Z2,26,57,0,1853
2025-10-20,Z3,26,57,0,2114
2025-10-20,Z4,26,57,0,2232
2025-10-20,Z5,26,57,0,2424
2025-10-21,Z1,22,57,0,1629
2025-10-21,Z2,22,57,0,1902
2025-10-21,Z3,22,57,0,2115
2025-10-21,Z4,22,57,0,2199
2025-10-21,Z5,22,57,0,2520
2025-10-22,Z1,23,84,0,1805
2025-10-22,Z2,23,84,0,1963
2025-10-22,Z3,23,84,0,2084
2025-10-22,Z4,23,84,0,2376
2025-10-22,Z5,23,84,0,2461
2025-10-23,Z1,33,89,0,1959
2025-10-23,Z2,33,89,0,2044
2025-10-23,Z3,33,89,0,2194
2025-10-23,Z4,33,89,0,2392
2025-10-23,Z5,33,89,0,2684
2025-10-24,Z1,23,40,0,1592
2025-10-24,Z2,23,40,0,1851
2025-10-24,Z3,23,40,0,1977
2025-10-24,Z4,23,40,0,2259
2025-10-24,Z5,23,40,0,2426
2025-10-25,Z1,20,53,0,1549
2025-10-25,Z2,20,53,0,1795
2025-10-25,Z3,20,53,0,1977
2025-10-25,Z4,20,53,0,2237
2025-10-25,Z5,20,53,0,2408
2025-10-26,Z1,25,58,0,1749
2025-10-26,Z2,25,58,0,1862
2025-10-26,Z3,25,58,0,2155
2025-10-26,Z4,25,58,0,2344
2025-10-26,Z5,25,58,0,2518
2025-10-27,Z1,36,66,0,1898
2025-10-27,Z2,36,66,0,1974
2025-10-27,Z3,36,66,0,2221
2025-10-27,Z4,36,66,0,2508
2025-10-27,Z5,36,66,0,2724
2025-10-28,Z1,29,60,1,1867
2025-10-28,Z2,29,60,1,2153
2025-10-28,Z3,29,60,1,2385
2025-10-28,Z4,29,60,1,2569
2025-10-28,Z5,29,60,1,2716
2025-10-29,Z1,26,84,0,1846
2025-10-29,Z2,26,84,0,1926
2025-10-29,Z3,26,84,0,2248
2025-10-29,Z4,26,84,0,2370
2025-10-29,Z5,26,84,0,2602
2025-10-30,Z1,35,45,0,1801
2025-10-30,Z2,35,45,0,2078
2025-10-30,Z3,35,45,0,2115
2025-10-30,Z4,35,45,0,2500
2025-10-30,Z5,35,45,0,2686
2025-10-31,Z1,24,55,0,1605
2025-10-31,Z2,24,55,0,1770
2025-10-31,Z3,24,55,0,2097
2025-10-31,Z4,24,55,0,2251
2025-10-31,Z5,24,55,0,2401
2025-11-01,Z1,23,81,0,1707
2025-11-01,Z2,23,81,0,1993
2025-11-01,Z3,23,81,0,2076
2025-11-01,Z4,23,81,0,2285
2025-11-01,Z5,23,81,0,2578
2025-11-02,Z1,29,67,0,1813
2025-11-02,Z2,29,67,0,1883
2025-11-02,Z3,29,67,0,2155
2025-11-02,Z4,29,67,0,2270
2025-11-02,Z5,29,67,0,2479
2025-11-03,Z1,20,76,0,1709
2025-11-03,Z2,20,76,0,1940
2025-11-03,Z3,20,76,0,2149
2025-11-03,Z4,20,76,0,2185
2025-11-03,Z5,20,76,0,2383
2025-11-04,Z1,20,76,0,1564
2025-11-04,Z2,20,76,0,1858
2025-11-04,Z3,20,76,0,2003
2025-11-04,Z4,20,76,0,2282
2025-11-04,Z5,20,76,0,2439
2025-11-05,Z1,37,49,0,1870
2025-11-05,Z2,37,49,0,2002
2025-11-05,Z3,37,49,0,2165
2025-11-05,Z4,37,49,0,2522
2025-11-05,Z5,37,49,0,2703
2025-11-06,Z1,26,53,0,1751
2025-11-06,Z2,26,53,0,1949
2025-11-06,Z3,26,53,0,2179
2025-11-06,Z4,26,53,0,2301
2025-11-06,Z5,26,53,0,2420
2025-11-07,Z1,25,79,0,1738
2025-11-07,Z2,25,79,0,1878
2025-11-07,Z3,25,79,0,2086
2025-11-07,Z4,25,79,0,2426
2025-11-07,Z5,25,79,0,2511
2025-11-08,Z1,31,50,0,1671
2025-11-08,Z2,31,50,0,2051
2025-11-08,Z3,31,50,0,2065
2025-11-08,Z4,31,50,0,2305
2025-11-08,Z5,31,50,0,2467
2025-11-09,Z1,33,87,0,1919
2025-11-09,Z2,33,87,0,2150
2025-11-09,Z3,33,87,0,2336
2025-11-09,Z4,33,87,0,2524
2025-11-09,Z5,33,87,0,2673
2025-11-10,Z1,31,48,0,1687
2025-11-10,Z2,31,48,0,1980
2025-11-10,Z3,31,48,0,2187
2025-11-10,Z4,31,48,0,2433
2025-11-10,Z5,31,48,0,2477
2025-11-11,Z1,21,54,0,1679
2025-11-11,Z2,21,54,0,1899
2025-11-11,Z3,21,54,0,2090
2025-11-11,Z4,21,54,0,2134
2025-11-11,Z5,21,54,0,2394
2025-11-12,Z1,31,79,0,1788
2025-11-12,Z2,31,79,0,2050
2025-11-12,Z3,31,79,0,2228
2025-11-12,Z4,31,79,0,2375
2025-11-12,Z5,31,79,0,2657
2025-11-13,Z1,37,71,0,1850
2025-11-13,Z2,37,71,0,2195
2025-11-13,Z3,37,71,0,2346
2025-11-13,Z4,37,71,0,2590
2025-11-13,Z5,37,71,0,2777
2025-11-14,Z1,32,55,1,2026
2025-11-14,Z2,32,55,1,2251
2025-11-14,Z3,32,55,1,2401
2025-11-14,Z4,32,55,1,2592
2025-11-14,Z5,32,55,1,2802
2025-11-15,Z1,27,61,0,1769
2025-11-15,Z2,27,61,0,1943
2025-11-15,Z3,27,61,0,2197
2025-11-15,Z4,27,61,0,2422
2025-11-15,Z5,27,61,0,2536
2025-11-16,Z1,31,40,0,1788
2025-11-16,Z2,31,40,0,1868
2025-11-16,Z3,31,40,0,2164
2025-11-16,Z4,31,40,0,2420
2025-11-16,Z5,31,40,0,2481
2025-11-17,Z1,36,71,0,1905
2025-11-17,Z2,36,71,0,2040
2025-11-17,Z3,36,71,0,2286
2025-11-17,Z4,36,71,0,2411
2025-11-17,Z5,36,71,0,2641
2025-11-18,Z1,36,63,0,1928
2025-11-18,Z2,36,63,0,2037
2025-11-18,Z3,36,63,0,2176
2025-11-18,Z4,36,63,0,2411
2025-11-18,Z5,36,63,0,2664
2025-11-19,Z1,28,55,0,1696
2025-11-19,Z2,28,55,0,2015
2025-11-19,Z3,28,55,0,2113
2025-11-19,Z4,28,55,0,2256
2025-11-19,Z5,28,55,0,2472
2025-11-20,Z1,24,60,0,1717
2025-11-20,Z2,24,60,0,1904
2025-11-20,Z3,24,60,0,2118
2025-11-20,Z4,24,60,0,2232
2025-11-20,Z5,24,60,0,2388
2025-11-21,Z1,31,42,0,1836
2025-11-21,Z2,31,42,0,1992
2025-11-21,Z3,31,42,0,2135
2025-11-21,Z4,31,42,0,2282
2025-11-21,Z5,31,42,0,2588
2025-11-22,Z1,36,89,0,1975
2025-11-22,Z2,36,89,0,2158
2025-11-22,Z3,36,89,0,2269
2025-11-22,Z4,36,89,0,2419
2025-11-22,Z5,36,89,0,2675
2025-11-23,Z1,28,86,0,1820
2025-11-23,Z2,28,86,0,1946
2025-11-23,Z3,28,86,0,2177
2025-11-23,Z4,28,86,0,2475
2025-11-23,Z5,28,86,0,2646
2025-11-24,Z1,34,65,0,1817
2025-11-24,Z2,34,65,0,2080
2025-11-24,Z3,34,65,0,2269
2025-11-24,Z4,34,65,0,2426
2025-11-24,Z5,34,65,0,2555
2025-11-25,Z1,31,75,0,1789
2025-11-25,Z2,31,75,0,1919
2025-11-25,Z3,31,75,0,2297
2025-11-25,Z4,31,75,0,2334
2025-11-25,Z5,31,75,0,2691
2025-11-26,Z1,24,46,0,1587
2025-11-26,Z2,24,46,0,1812
2025-11-26,Z3,24,46,0,1974
2025-11-26,Z4,24,46,0,2332
2025-11-26,Z5,24,46,0,2489
2025-11-27,Z1,21,46,0,1623
2025-11-27,Z2,21,46,0,1869
2025-11-27,Z3,21,46,0,1984
2025-11-27,Z4,21,46,0,2306
2025-11-27,Z5,21,46,0,2403
2025-11-28,Z1,32,58,0,1791
2025-11-28,Z2,32,58,0,1909
2025-11-28,Z3,32,58,0,2231
2025-11-28,Z4,32,58,0,2340
2025-11-28,Z5,32,58,0,2665
2025-11-29,Z1,28,77,0,1809
2025-11-29,Z2,28,77,0,1906
2025-11-29,Z3,28,77,0,2167
2025-11-29,Z4,28,77,0,2369
2025-11-29,Z5,28,77,0,2543
2025-11-30,Z1,30,69,0,1871
2025-11-30,Z2,30,69,0,1916
2025-11-30,Z3,30,69,0,2266
2025-11-30,Z4,30,69,0,2290
2025-11-30,Z5,30,69,0,2585
2025-12-01,Z1,31,69,0,1798
2025-12-01,Z2,31,69,0,1941
2025-12-01,Z3,31,69,0,2151
2025-12-01,Z4,31,69,0,2491
2025-12-01,Z5,31,69,0,2678
2025-12-02,Z1,23,59,0,1745
2025-12-02,Z2,23,59,0,1861
2025-12-02,Z3,23,59,0,2108
2025-12-02,Z4,23,59,0,2222
2025-12-02,Z5,23,59,0,2416
2025-12-03,Z1,20,57,0,1610
2025-12-03,Z2,20,57,0,1841
2025-12-03,Z3,20,57,0,2033
2025-12-03,Z4,20,57,0,2222
2025-12-03,Z5,20,57,0,2378
2025-12-04,Z1,28,62,0,1794
2025-12-04,Z2,28,62,0,1892
2025-12-04,Z3,28,62,0,2180
2025-12-04,Z4,28,62,0,2417
2025-12-04,Z5,28,62,0,2461
2025-12-05,Z1,27,80,0,1780
2025-12-05,Z2,27,80,0,1888
2025-12-05,Z3,27,80,0,2234
2025-12-05,Z4,27,80,0,2356
2025-12-05,Z5,27,80,0,2509
2025-12-06,Z1,37,66,0,1904
2025-12-06,Z2,37,66,0,2159
2025-12-06,Z3,37,66,0,2223
2025-12-06,Z4,37,66,0,2475
2025-12-06,Z5,37,66,0,2621
2025-12-07,Z1,21,61,0,1637
2025-12-07,Z2,21,61,0,1879
2025-12-07,Z3,21,61,0,2082
2025-12-07,Z4,21,61,0,2323
2025-12-07,Z5,21,61,0,2399
2025-12-08,Z1,24,65,0,1788
2025-12-08,Z2,24,65,0,1800
2025-12-08,Z3,24,65,0,2180
2025-12-08,Z4,24,65,0,2320
2025-12-08,Z5,24,65,0,2580
2025-12-09,Z1,37,68,0,1832
2025-12-09,Z2,37,68,0,2013
2025-12-09,Z3,37,68,0,2350
2025-12-09,Z4,37,68,0,2441
2025-12-09,Z5,37,68,0,2729
2025-12-10,Z1,25,57,0,1719
2025-12-10,Z2,25,57,0,1919
2025-12-10,Z3,25,57,0,2115
2025-12-10,Z4,25,57,0,2233
2025-12-10,Z5,25,57,0,2436
2025-12-11,Z1,25,55,0,1597
2025-12-11,Z2,25,55,0,1894
2025-12-11,Z3,25,55,0,2026
2025-12-11,Z4,25,55,0,2323
2025-12-11,Z5,25,55,0,2405
2025-12-12,Z1,37,44,1,2003
2025-12-12,Z2,37,44,1,2181
2025-12-12,Z3,37,44,1,2408
2025-12-12,Z4,37,44,1,2672
2025-12-12,Z5,37,44,1,2817
2025-12-13,Z1,21,64,0,1568
2025-12-13,Z2,21,64,0,1928
2025-12-13,Z3,21,64,0,1964
2025-12-13,Z4,21,64,0,2168
2025-12-13,Z5,21,64,0,2380
2025-12-14,Z1,28,46,0,1619
2025-12-14,Z2,28,46,0,1818
2025-12-14,Z3,28,46,0,2044
2025-12-14,Z4,28,46,0,2231
2025-12-14,Z5,28,46,0,2606
2025-12-15,Z1,30,44,0,1762
2025-12-15,Z2,30,44,0,1896
2025-12-15,Z3,30,44,0,2128
2025-12-15,Z4,30,44,0,2401
2025-12-15,Z5,30,44,0,2545
2025-12-16,Z1,29,84,0,1892
2025-12-16,Z2,29,84,0,1971
2025-12-16,Z3,29,84,0,2174
2025-12-16,Z4,29,84,0,2391
2025-12-16,Z5,29,84,0,2700
2025-12-17,Z1,28,43,0,1622
2025-12-17,Z2,28,43,0,1836
2025-12-17,Z3,28,43,0,2164
2025-12-17,Z4,28,43,0,2295
2025-12-17,Z5,28,43,0,2555
2025-12-18,Z1,31,81,0,1823
2025-12-18,Z2,31,81,0,2109
2025-12-18,Z3,31,81,0,2282
2025-12-18,Z4,31,81,0,2402
2025-12-18,Z5,31,81,0,2604
2025-12-19,Z1,20,67,0,1622
2025-12-19,Z2,20,67,0,1847
2025-12-19,Z3,20,67,0,1981
2025-12-19,Z4,20,67,0,2160
2025-12-19,Z5,20,67,0,2353
2025-12-20,Z1,37,46,0,1891
2025-12-20,Z2,37,46,0,2129
2025-12-20,Z3,37,46,0,2236
2025-12-20,Z4,37,46,0,2370
2025-12-20,Z5,37,46,0,2605
2025-12-21,Z1,29,40,0,1752
2025-12-21,Z2,29,40,0,1978
2025-12-21,Z3,29,40,0,2183
2025-12-21,Z4,29,40,0,2288
2025-12-21,Z5,29,40,0,2583
2025-12-22,Z1,36,43,0,1876
2025-12-22,Z2,36,43,0,2105
2025-12-22,Z3,36,43,0,2178
2025-12-22,Z4,36,43,0,2524
2025-12-22,Z5,36,43,0,2539
2025-12-23,Z1,27,81,0,1750
2025-12-23,Z2,27,81,0,1984
2025-12-23,Z3,27,81,0,2183
2025-12-23,Z4,27,81,0,2362
2025-12-23,Z5,27,81,0,2625
2025-12-24,Z1,36,60,0,1929
2025-12-24,Z2,36,60,0,2045
2025-12-24,Z3,36,60,0,2245
2025-12-24,Z4,36,60,0,2457
2025-12-24,Z5,36,60,0,2722
2025-12-25,Z1,21,56,0,1707
2025-12-25,Z2,21,56,0,1852
2025-12-25,Z3,21,56,0,2105
2025-12-25,Z4,21,56,0,2213
2025-12-25,Z5,21,56,0,2513
2025-12-26,Z1,27,73,0,1846
2025-12-26,Z2,27,73,0,1949
2025-12-26,Z3,27,73,0,2084
2025-12-26,Z4,27,73,0,2275
2025-12-26,Z5,27,73,0,2587
2025-12-27,Z1,35,54,0,1812
2025-12-27,Z2,35,54,0,1946
2025-12-27,Z3,35,54,0,2134
2025-12-27,Z4,35,54,0,2419
2025-12-27,Z5,35,54,0,2682
2025-12-28,Z1,30,87,0,1852
2025-12-28,Z2,30,87,0,2102
2025-12-28,Z3,30,87,0,2187
2025-12-28,Z4,30,87,0,2365
2025-12-28,Z5,30,87,0,2599
2025-12-29,Z1,21,88,0,1750
2025-12-29,Z2,21,88,0,1808
2025-12-29,Z3,21,88,0,2144
2025-12-29,Z4,21,88,0,2235
2025-12-29,Z5,21,88,0,2574
2025-12-30,Z1,20,88,0,1769
2025-12-30,Z2,20,88,0,1799
2025-12-30,Z3,20,88,0,2004
2025-12-30,Z4,20,88,0,2271
2025-12-30,Z5,20,88,0,2432
2025-12-31,Z1,37,48,0,1943
2025-12-31,Z2,37,48,0,2108
2025-12-31,Z3,37,48,0,2282
2025-12-31,Z4,37,48,0,2476
2025-12-31,Z5,37,48,0,2693
